respId,marketCubeId,zip,age,gender,ethnicity,targetId,targetConstruct,targetIntensity,constructImage,constructImagePosition,foilImage,foilConstruct,foilIntensity,foilImagePosition,userSelection,correct,answerBreakdown,numResponses,percentCorrect,count
 82,a3afde56-d109-4e97-a9c6-24cc6391fc16,72830,42,2,1,14,Frustration,1.0,Frustration_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.4375,14
 82,a3afde56-d109-4e97-a9c6-24cc6391fc16,72830,42,2,1,15,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.4375,15
 82,a3afde56-d109-4e97-a9c6-24cc6391fc16,72830,42,2,1,16,Relief,0.2,Relief_0.2,2,Love_0.2,Love,0.2,0,1,0,2,16,0.4375,16
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,1,Regret,0.2,Regret_0.2,2,Distress_0.2,Distress,0.2,0,0,0,0,16,0.6875,1
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,2,Love,0.2,Love_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.6875,2
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,3,Distress,0.2,Distress_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.6875,3
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,4,Regret,1.0,Regret_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.6875,4
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,5,Pride,0.2,Pride_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.6875,5
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,6,Love,1.0,Love_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.6875,6
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,7,Relief,1.0,Relief_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.6875,7
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,8,Dislike,1.0,Dislike_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.6875,8
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,9,Relief,0.2,Relief_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.6875,9
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,10,Contempt,0.2,Contempt_0.2,0,Frustration_0.2,Frustration,0.2,2,2,0,0,16,0.6875,10
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,11,Dislike,0.2,Dislike_0.2,2,Contempt_0.2,Contempt,0.2,0,2,1,1,16,0.6875,11
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,12,Pride,1.0,Pride_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.6875,12
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,13,Distress,1.0,Distress_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.6875,13
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,14,Frustration,0.2,Frustration_0.2,2,Love_0.2,Love,0.2,0,1,0,2,16,0.6875,14
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,15,Frustration,1.0,Frustration_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.6875,15
 83,55023ae4-5044-4e6d-bb7e-40fad8002901,40442,36,1,1,16,Contempt,1.0,Contempt_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.6875,16
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,1,Love,1.0,Love_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.5,1
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,2,Contempt,1.0,Contempt_1.0,2,Love_1.0,Love,1.0,0,1,0,2,16,0.5,2
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,3,Dislike,1.0,Dislike_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.5,3
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,4,Frustration,0.2,Frustration_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.5,4
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,5,Distress,0.2,Distress_0.2,0,Dislike_0.2,Dislike,0.2,2,1,0,2,16,0.5,5
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,6,Relief,1.0,Relief_1.0,0,Love_1.0,Love,1.0,2,1,0,2,16,0.5,6
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,7,Relief,0.2,Relief_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.5,7
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,8,Regret,1.0,Regret_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.5,8
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,9,Love,0.2,Love_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.5,9
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,10,Dislike,0.2,Dislike_0.2,2,Distress_0.2,Distress,0.2,0,2,1,1,16,0.5,10
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,11,Frustration,1.0,Frustration_1.0,2,Dislike_1.0,Dislike,1.0,0,1,0,2,16,0.5,11
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,12,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.5,12
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,13,Pride,0.2,Pride_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.5,13
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,14,Regret,0.2,Regret_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.5,14
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,15,Distress,1.0,Distress_1.0,2,Love_1.0,Love,1.0,0,1,0,2,16,0.5,15
 84,4552547d-2b63-4119-80eb-b6b4bcbb9f54,20020,50,1,2,16,Pride,1.0,Pride_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.5,16
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,1,Dislike,1.0,Dislike_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.6875,1
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,2,Contempt,1.0,Contempt_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.6875,2
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,3,Love,1.0,Love_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.6875,3
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,4,Love,0.2,Love_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.6875,4
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,5,Pride,1.0,Pride_1.0,0,Relief_1.0,Relief,1.0,2,1,0,2,16,0.6875,5
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,6,Frustration,1.0,Frustration_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.6875,6
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,7,Distress,0.2,Distress_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.6875,7
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,8,Relief,1.0,Relief_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.6875,8
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,9,Dislike,0.2,Dislike_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.6875,9
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,10,Regret,0.2,Regret_0.2,2,Relief_0.2,Relief,0.2,0,1,0,2,16,0.6875,10
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,11,Distress,1.0,Distress_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.6875,11
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,12,Pride,0.2,Pride_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.6875,12
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,13,Frustration,0.2,Frustration_0.2,0,Pride_0.2,Pride,0.2,2,1,0,2,16,0.6875,13
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,14,Contempt,0.2,Contempt_0.2,0,Dislike_0.2,Dislike,0.2,2,0,1,1,16,0.6875,14
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,15,Regret,1.0,Regret_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.6875,15
 85,19d69d68-adc4-4dcf-a19c-15c3b4fc852d,30549,30,2,1,16,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.6875,16
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,1,Contempt,1.0,Contempt_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.8125,1
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,2,Distress,1.0,Distress_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.8125,2
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,3,Relief,1.0,Relief_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.8125,3
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,4,Regret,0.2,Regret_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.8125,4
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,5,Distress,0.2,Distress_0.2,2,Contempt_0.2,Contempt,0.2,0,0,0,0,16,0.8125,5
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,6,Love,1.0,Love_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.8125,6
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,7,Dislike,0.2,Dislike_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.8125,7
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,8,Contempt,0.2,Contempt_0.2,0,Regret_0.2,Regret,0.2,2,2,0,0,16,0.8125,8
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,9,Love,0.2,Love_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.8125,9
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,10,Frustration,1.0,Frustration_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.8125,10
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,11,Pride,1.0,Pride_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.8125,11
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,12,Frustration,0.2,Frustration_0.2,2,Dislike_0.2,Dislike,0.2,0,0,0,0,16,0.8125,12
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,13,Pride,0.2,Pride_0.2,0,Frustration_0.2,Frustration,0.2,2,0,1,1,16,0.8125,13
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,14,Relief,0.2,Relief_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.8125,14
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,15,Dislike,1.0,Dislike_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.8125,15
 86,4e0032bb-0c0d-46f0-af38-7f292ab524f6,65251,43,1,1,16,Regret,1.0,Regret_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.8125,16
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,1,Contempt,1.0,Contempt_1.0,2,Dislike_1.0,Dislike,1.0,0,1,0,2,16,0.5,1
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,2,Relief,1.0,Relief_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.5,2
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,3,Pride,1.0,Pride_1.0,2,Relief_1.0,Relief,1.0,0,1,0,2,16,0.5,3
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,4,Frustration,1.0,Frustration_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.5,4
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,5,Frustration,0.2,Frustration_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.5,5
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,6,Dislike,1.0,Dislike_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.5,6
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,7,Relief,0.2,Relief_0.2,2,Contempt_0.2,Contempt,0.2,0,1,0,2,16,0.5,7
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,8,Regret,0.2,Regret_0.2,2,Relief_0.2,Relief,0.2,0,1,0,2,16,0.5,8
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,9,Love,0.2,Love_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.5,9
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,10,Love,1.0,Love_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.5,10
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,11,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.5,11
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,12,Regret,1.0,Regret_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.5,12
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,13,Distress,1.0,Distress_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.5,13
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,14,Dislike,0.2,Dislike_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.5,14
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,15,Pride,0.2,Pride_0.2,0,Dislike_0.2,Dislike,0.2,2,1,0,2,16,0.5,15
 87,7759f16c-bd65-490d-8e64-0fdc3e49c8b6,7514,40,2,4,16,Distress,0.2,Distress_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.5,16
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,1,Pride,1.0,Pride_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.4375,1
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,2,Frustration,0.2,Frustration_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.4375,2
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,3,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.4375,3
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,4,Distress,0.2,Distress_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.4375,4
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,5,Pride,0.2,Pride_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.4375,5
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,6,Regret,0.2,Regret_0.2,0,Frustration_0.2,Frustration,0.2,2,0,1,1,16,0.4375,6
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,7,Contempt,0.2,Contempt_0.2,2,Pride_0.2,Pride,0.2,0,0,0,0,16,0.4375,7
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,8,Regret,1.0,Regret_1.0,0,Distress_1.0,Distress,1.0,2,2,0,0,16,0.4375,8
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,9,Relief,1.0,Relief_1.0,2,Pride_1.0,Pride,1.0,0,0,0,0,16,0.4375,9
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,10,Love,1.0,Love_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.4375,10
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,11,Distress,1.0,Distress_1.0,0,Relief_1.0,Relief,1.0,2,2,0,0,16,0.4375,11
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,12,Contempt,1.0,Contempt_1.0,2,Frustration_1.0,Frustration,1.0,0,1,0,2,16,0.4375,12
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,13,Dislike,1.0,Dislike_1.0,2,Distress_1.0,Distress,1.0,0,1,0,2,16,0.4375,13
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,14,Frustration,1.0,Frustration_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.4375,14
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,15,Dislike,0.2,Dislike_0.2,0,Pride_0.2,Pride,0.2,2,1,0,2,16,0.4375,15
 88,14b4b351-e56a-474b-8975-409d6232b3ea,48866,42,1,1,16,Love,0.2,Love_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.4375,16
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,1,Contempt,0.2,Contempt_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.5,1
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,2,Love,0.2,Love_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.5,2
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,3,Distress,0.2,Distress_0.2,0,Relief_0.2,Relief,0.2,2,1,0,2,16,0.5,3
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,4,Relief,1.0,Relief_1.0,2,Pride_1.0,Pride,1.0,0,1,0,2,16,0.5,4
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,5,Relief,0.2,Relief_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.5,5
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,6,Regret,1.0,Regret_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.5,6
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,7,Regret,0.2,Regret_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5,7
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,8,Love,1.0,Love_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.5,8
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,9,Pride,1.0,Pride_1.0,0,Contempt_1.0,Contempt,1.0,2,1,0,2,16,0.5,9
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,10,Contempt,1.0,Contempt_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5,10
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,11,Distress,1.0,Distress_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.5,11
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,12,Frustration,0.2,Frustration_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.5,12
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,13,Dislike,0.2,Dislike_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.5,13
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,14,Dislike,1.0,Dislike_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.5,14
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,15,Pride,0.2,Pride_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5,15
 89,5d3c1904-a398-4bda-a866-e2866b6a5da6,71740,33,2,1,16,Frustration,1.0,Frustration_1.0,2,Relief_1.0,Relief,1.0,0,1,0,2,16,0.5,16
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,1,Frustration,1.0,Frustration_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.375,1
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,2,Love,0.2,Love_0.2,0,Relief_0.2,Relief,0.2,2,1,0,2,16,0.375,2
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,3,Relief,0.2,Relief_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.375,3
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,4,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.375,4
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,5,Love,1.0,Love_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.375,5
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,6,Regret,0.2,Regret_0.2,2,Dislike_0.2,Dislike,0.2,0,2,1,1,16,0.375,6
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,7,Distress,1.0,Distress_1.0,2,Contempt_1.0,Contempt,1.0,0,1,0,2,16,0.375,7
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,8,Regret,1.0,Regret_1.0,2,Pride_1.0,Pride,1.0,0,2,1,1,16,0.375,8
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,9,Frustration,0.2,Frustration_0.2,0,Distress_0.2,Distress,0.2,2,2,0,0,16,0.375,9
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,10,Pride,0.2,Pride_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.375,10
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,11,Contempt,1.0,Contempt_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.375,11
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,12,Pride,1.0,Pride_1.0,2,Frustration_1.0,Frustration,1.0,0,1,0,2,16,0.375,12
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,13,Dislike,0.2,Dislike_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.375,13
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,14,Dislike,1.0,Dislike_1.0,0,Pride_1.0,Pride,1.0,2,1,0,2,16,0.375,14
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,15,Relief,1.0,Relief_1.0,0,Distress_1.0,Distress,1.0,2,1,0,2,16,0.375,15
 90,cb050b6c-40b1-4954-a3b7-1b554a8e9fbd,76020,45,1,1,16,Distress,0.2,Distress_0.2,0,Pride_0.2,Pride,0.2,2,1,0,2,16,0.375,16
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,1,Love,1.0,Love_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.625,1
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,2,Distress,0.2,Distress_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.625,2
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,3,Love,0.2,Love_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.625,3
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,4,Dislike,1.0,Dislike_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.625,4
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,5,Dislike,0.2,Dislike_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.625,5
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,6,Regret,0.2,Regret_0.2,0,Relief_0.2,Relief,0.2,2,2,0,0,16,0.625,6
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,7,Frustration,1.0,Frustration_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,7
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,8,Relief,0.2,Relief_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.625,8
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,9,Contempt,0.2,Contempt_0.2,2,Regret_0.2,Regret,0.2,0,0,0,0,16,0.625,9
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,10,Relief,1.0,Relief_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.625,10
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,11,Pride,0.2,Pride_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.625,11
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,12,Regret,1.0,Regret_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.625,12
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,13,Frustration,0.2,Frustration_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.625,13
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,14,Contempt,1.0,Contempt_1.0,0,Frustration_1.0,Frustration,1.0,2,1,0,2,16,0.625,14
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,15,Pride,1.0,Pride_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.625,15
 91,baa38d89-0b85-41dd-9124-c9d391da7808,33830,29,2,1,16,Distress,1.0,Distress_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.625,16
 92,16f815d9-3d50-442f-9aae-db0a286ad9bb,89169,51,1,4,1,Distress,0.2,Distress_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.75,1
 92,16f815d9-3d50-442f-9aae-db0a286ad9bb,89169,51,1,4,2,Contempt,1.0,Contempt_1.0,0,Regret_1.0,Regret,1.0,2,2,0,0,16,0.75,2
